"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","last_updated","ocd_id","state","district","at_large","geoid","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","senate_class","state_rank","lis_id"
"H001022","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001022.json","Henry","Hyde","1924-04-18","M","R",,,"400192","14239",,"","",false,"12","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:il/cd:6","IL","6",false,"1706","John",,,,,,,,,
"I000029","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000029.json","Andrew","Ireland","1930-08-23","M","R",,,"405887","14428",,"","",false,"10","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:fl/cd:10","FL","10",false,"1210","Poysell",,,,,,,,,
"J000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000033.json","Andrew","Jacobs","1932-02-24","M","D",,,"405939","10742",,"","",false,"20","2017-11-29 06:35:53 -0500","ocd-division/country:us/state:in/cd:10","IN","10",false,"1810",,,,,,,"Jr.",,,
"J000072","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000072.json","James","Jeffords","1934-05-11","M","R",,,"300057","14240",,"","",false,"12","2013-04-12 20:12:01 -0400","ocd-division/country:us/state:vt/cd:1","VT","At-Large",true,"5000","M.",,,,,,,,,
"J000083","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000083.json","Edgar","Jenkins","1933-01-04","M","D",,,"405985","14429",,"","",false,"10","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ga/cd:9","GA","9",false,"1309","Lanier",,,,,,,,,
"J000163","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000163.json","Nancy","Johnson","1935-01-05","F","R",,,"400205","15027",,"","",false,"4","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ct/cd:6","CT","6",false,"0906","Lee",,,,,,,,,
"J000256","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000256.json","Walter","Jones","1913-08-19","M","D",,,"406148","10788",,"","",false,"22","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:nc/cd:1","NC","1",false,"3701","Beaman",,,,,,,,,
"J000216","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000216.json","Ed","Jones","1912-04-20",,"D",,,"406111","12038",,"","",false,"18","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:tn/cd:8","TN","8",false,"4708",,,,,,,,,,
"J000232","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000232.json","James","Jones","1939-05-05","M","D",,,"406125","14026",,"","",false,"14","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ok/cd:1","OK","1",false,"4001","Robert",,,,,,,,,
"K000008","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000008.json","Paul","Kanjorski","1937-04-02","M","D",,"CongressmanKanjorski","400210","15220","/m/03tv7x","","",false,"2","2016-06-14 16:31:43 -0400","ocd-division/country:us/state:pa/cd:11","PA","11",false,"4211","E.","5974",,,,,,,,
"K000009","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000009.json","Marcy","Kaptur","1946-06-17","F","D","RepMarcyKaptur","USRepMarcyKaptur","400211","15029","/m/039s3l","","https://kaptur.house.gov",false,"4","2021-03-02 02:35:40 -0500","ocd-division/country:us/state:oh/cd:9","OH","9",false,"3909",,"1458","RepresentativeMarcyKaptur","27016","N00003522","https://kaptur.house.gov/rss.xml",,,,
"K000016","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000016.json","John","Kasich","1952-05-13","M","R",,,"400590","15029",,"","",false,"4","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:oh/cd:12","OH","12",false,"3912","R.","1620",,,,,,,,
"K000020","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000020.json","Robert","Kastenmeier","1924-01-24","M","D",,,"406191","5101",,"","",false,"28","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:wi/cd:2","WI","2",false,"5502","William",,,,,,,,,
"K000086","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000086.json","Jack","Kemp","1935-07-13","M","R",,,"406255","13020",,"","",false,"16","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ny/cd:31","NY","31",false,"3631","French",,,,,,,,,
"K000118","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000118.json","Barbara","Kennelly","1936-07-10","F","D",,,"406284","14877",,"","",false,"6","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:ct/cd:1","CT","1",false,"0901","B.",,,,,,,,,
"K000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000172.json","Dale","Kildee","1929-09-16","M","D","dalekildee",,"400216","14430",,"","",false,"10","2016-05-03 15:22:18 -0400","ocd-division/country:us/state:mi/cd:7","MI","7",false,"2607","E.","6743",,,,,,,,
"K000190","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000190.json","Thomas","Kindness","1929-08-26","M","R",,,"406351","14245",,"","",false,"12","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:oh/cd:8","OH","8",false,"3908","Norman",,,,,,,,,
"K000306","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000306.json","James","Kolbe","1942-06-28","M","R",,,"400226","15221",,"","",false,"2","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:az/cd:5","AZ","5",false,"0405","T.",,,,,,,,,
"K000307","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000307.json","Joseph","Kolter","1926-09-03","M","D",,,"406461","15030",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:pa/cd:4","PA","4",false,"4204","Paul",,,,,,,,,
"K000319","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000319.json","Peter","Kostmayer","1946-09-27","M","D",,,"406473","14431",,"","",false,"8","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:pa/cd:8","PA","8",false,"4208","Houston",,,,,,,,,
"K000322","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000322.json","Kenneth","Kramer","1942-02-19","M","R",,,"406476","14639",,"","",false,"8","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:co/cd:5","CO","5",false,"0805","Bentley",,,,,,,,,
"L000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000556.json","John","LaFalce","1939-10-06","M","D",,,"400537","14248",,"","",false,"12","2013-04-12 20:12:01 -0400","ocd-division/country:us/state:ny/cd:32","NY","32",false,"3632","J.",,,,,,,,,
"L000020","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000020.json","Robert","Lagomarsino","1926-09-04","M","R",,,"406530","14071",,"","",false,"14","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ca/cd:19","CA","19",false,"0619","John",,,,,,,,,
"L000090","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000090.json","Tom","Lantos","1928-02-01","M","D",,,"400231","14837",,"","",false,"6","2013-04-12 20:12:03 -0400","ocd-division/country:us/state:ca/cd:11","CA","11",false,"0611",,,,,,,,,,
"L000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000116.json","Delbert","Latta","1920-03-05",,"R",,,"406622","5495",,"","",false,"28","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:oh/cd:5","OH","5",false,"3905","Leroy",,,,,,,,,
"L000169","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000169.json","James","Leach","1942-10-15","M","R",,,"400236","14432",,"","",false,"10","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ia/cd:1","IA","1",false,"1901","A.",,,,,,,,,
"L000180","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000180.json","James","Leath","1931-05-06","M","D",,,"406682","14641",,"","",false,"8","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:tx/cd:11","TX","11",false,"4811","Marvin",,,,,,,,,
"L000225","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000225.json","Richard","Lehman","1948-07-20","M","D",,,"406729","15031",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ca/cd:18","CA","18",false,"0618","H.",,,,,,,,,
"L000226","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000226.json","William","Lehman","1913-10-05","M","D",,,"406730","14029",,"","",false,"14","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:fl/cd:17","FL","17",false,"1217",,,,,,,,,,
"L000237","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000237.json","George","Leland","1944-11-27","M","D",,,"406740","14643",,"","",false,"8","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:tx/cd:18","TX","18",false,"4818","Thomas",,,,,,,,,
"L000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000243.json","Norman","Lent","1931-03-23",,"R",,,"406746","13021",,"","",false,"16","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:4","NY","4",false,"3604","Frederick",,,,,,,,,
"L000263","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000263.json","Sander","Levin","1931-09-06","M","D","RepSandyLevin","mi12yes","400238","15033","/m/02n8p2","","https://levin.house.gov",false,"4","2018-03-07 08:14:43 -0500","ocd-division/country:us/state:mi/cd:17","MI","17",false,"2617","M.","251","RepSandyLevin","26918","N00003950",,,,,
"L000264","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000264.json","Meldon","Levine","1943-06-07",,"D",,,"406765","15033",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ca/cd:27","CA","27",false,"0627","Edises",,,,,,,,,
"L000295","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000295.json","Thomas","Lewis","1924-10-26","M","R",,,"406790","15034",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:fl/cd:12","FL","12",false,"1212","F.",,,,,,,,,
"L000274","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000274.json","Jerry","Lewis","1934-10-21","M","R","RepJerryLewis",,"400239","14644","/m/0427y","","",false,"8","2016-06-14 16:31:55 -0400","ocd-division/country:us/state:ca/cd:35","CA","35",false,"0635",,"1001646",,,,,,,,
"L000305","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000305.json","James","Lightfoot","1938-09-27","M","R",,,"406799","15222",,"","",false,"2","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ia/cd:5","IA","5",false,"1905","Ross",,,,,,,,,
"L000342","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000342.json","William","Lipinski","1937-12-22","M","D",,,"400243","15035",,"","",false,"4","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:il/cd:5","IL","5",false,"1705","O.",,,,,,,,,
"L000371","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000371.json","Bob","Livingston","1943-04-30","M","R",,,"406863","14469",,"","",false,"10","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:la/cd:1","LA","1",false,"2201",,,,,,,,,,
"L000381","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000381.json","Marilyn","Lloyd","1929-01-03","F","D",,,"406873","14251",,"","",false,"12","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:tn/cd:3","TN","3",false,"4703","Laird",,,,,,,,,
"L000396","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000396.json","Thomas","Loeffler","1946-08-01","M","R",,,"406888","14645",,"","",false,"8","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:tx/cd:21","TX","21",false,"4821","Gilbert",,,,,,,,,
"L000417","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000417.json","Gillis","Long","1923-05-04","M","D",,,"406908","10602",,"","",false,"16","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:la/cd:8","LA","8",false,"2208","William",,,,,,,,,
"L000411","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000411.json","Catherine","Long","1924-02-07","F","D",,,"406902","15241",,"","",false,"2","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:la/cd:8","LA","8",false,"2208","Small",,,,,,,,,
"L000447","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000447.json","Trent","Lott","1941-10-09","M","R",,,"300069","14031",,"","",false,"12","2013-04-12 20:12:03 -0400","ocd-division/country:us/state:ms/cd:5","MS","5",false,"2805",,"1886",,,,,,,,
"L000479","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000479.json","William","Lowery","1947-05-02","M","R",,,"406968","14839",,"","",false,"6","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ca/cd:41","CA","41",false,"0641","David",,,,,,,,,
"L000486","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000486.json","Michael","Lowry","1939-03-08","M","D",,,"406974","14646",,"","",false,"8","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:wa/cd:7","WA","7",false,"5307","Edward",,,,,,,,,
"L000506","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000506.json","Manuel","Lujan","1928-05-12","M","R",,,"406992","12022",,"","",false,"18","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:nm/cd:1","NM","1",false,"3501",,,,,,,,,,
"L000508","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000508.json","Thomas","Luken","1925-07-09","M","D",,,"406994","14070",,"","",false,"12","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:oh/cd:1","OH","1",false,"3901","Andrew",,,,,,,,,
"L000516","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000516.json","Stanley","Lundine","1939-02-04","M","D",,,"407002","14289",,"","",false,"12","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ny/cd:34","NY","34",false,"3634","Nelson",,,,,,,,,
"L000517","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000517.json","Dan","Lungren","1946-09-22","M","R","dan_lungren","RepLungrenCA03","400617","14647","/m/04dfzd","","",false,"8","2016-06-14 16:31:58 -0400","ocd-division/country:us/state:ca/cd:42","CA","42",false,"0642",,,,,,,,,,
"M000019","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000019.json","Connie","Mack","1940-10-29","M","R",,,"400562","15037",,"","",false,"4","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:fl/cd:13","FL","13",false,"1213",,,,,,,,,,
"M000023","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000023.json","Kenneth","MacKay","1933-03-22","M","D",,,"407051","15036",,"","",false,"4","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:fl/cd:6","FL","6",false,"1206","Hood",,,,,,,,,
"M000041","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000041.json","Edward","Madigan","1936-01-13","M","R",,,"407069","14033",,"","",false,"14","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:il/cd:15","IL","15",false,"1715","Rell",,,,,,,,,
"M000117","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000117.json","Thomas","Manton","1932-11-03","M","D",,,"407141","15223",,"","",false,"2","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:ny/cd:9","NY","9",false,"3609","J.",,,,,,,,,
"M000133","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000133.json","Edward","Markey","1946-07-11","M","D","SenMarkey","RepMarkey","400253","14435","/m/028vr4","","https://www.markey.senate.gov",false,"12","2019-01-06 15:20:53 -0500","ocd-division/country:us/state:ma/cd:7","MA","7",false,"2507","J.","260","EdJMarkey","26900","N00000270",,,,,
"M000139","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000139.json","Ronald","Marlenee","1935-08-08",,"R",,,"407162","14437",,"","",false,"10","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:mt/cd:2","MT","At-Large",true,"3002","Charles",,,,,,,,,
"M000174","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000174.json","David","Martin","1944-04-26","M","R",,,"407196","14840",,"","",false,"6","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:26","NY","26",false,"3626","O?Brien",,,,,,,,,
"M000195","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000195.json","Lynn","Martin","1939-12-26","F","R",,,"407215","14841",,"","",false,"6","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:il/cd:16","IL","16",false,"1716","Morley",,,,,,,,,
"M000206","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000206.json","Matthew","Martinez","1929-02-14","M","D",,,"400595","14879",,"","",false,"6","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:ca/cd:30","CA","30",false,"0630","G.",,,,,,,,,
"M000249","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000249.json","Robert","Matsui","1941-09-17","M","D",,,"400256","14649",,"","",false,"8","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ca/cd:3","CA","3",false,"0603","T.",,,,,,,,,
"M000264","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000264.json","Nicholas","Mavroules","1929-11-01","M","D",,,"407282","14650",,"","",false,"8","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ma/cd:6","MA","6",false,"2506","James",,,,,,,,,
"M000291","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000291.json","Romano","Mazzoli","1932-11-02","M","D",,,"407306","13024",,"","",false,"16","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ky/cd:3","KY","3",false,"2103","L.",,,,,,,,,
"M000303","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000303.json","John","McCain","1936-08-29","M","R","SenJohnMcCain","SenatorJohnMcCain","300071","15039","/m/0bymv","","https://www.mccain.senate.gov",false,"4","2018-03-07 08:14:47 -0500","ocd-division/country:us/state:az/cd:1","AZ","1",false,"0401",,"7476","johnmccain","53270","N00006424","https://www.mccain.senate.gov/public/?a=rss.feed",,,,
"M000306","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000306.json","Alfred","McCandless","1927-07-23","M","R",,,"407320","15039",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ca/cd:37","CA","37",false,"0637","A.",,,,,,,,,
"M000342","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000342.json","Frank","McCloskey","1939-06-12","M","D",,,"407351","15040",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:in/cd:8","IN","8",false,"1808",,,,,,,,,,
"M000350","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000350.json","Bill","McCollum","1944-07-12","M","R",,,"400596","14842",,"","",false,"6","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:fl/cd:5","FL","5",false,"1205",,,,,,,,,,
"M000398","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000398.json","David","McCurdy","1950-03-30","M","D",,,"407399","14843",,"","",false,"6","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ok/cd:4","OK","4",false,"4004","Keith",,,,,,,,,
"M000399","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000399.json","Joseph","McDade","1931-09-29","M","R",,,"407400","10607",,"","",false,"24","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:pa/cd:10","PA","10",false,"4210","M.",,,,,,,,,
"M000432","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000432.json","Bob","McEwen","1950-01-12",,"R",,,"407432","14844",,"","",false,"6","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:6","OH","6",false,"3906",,,,,,,,,,
"M000458","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000458.json","Raymond","McGrath","1942-03-27","M","R",,,"407457","14845",,"","",false,"6","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:5","NY","5",false,"3605","Joseph",,,,,,,,,
"M000473","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000473.json","Matthew","McHugh","1938-12-06","M","D",,,"407471","14253",,"","",false,"12","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:28","NY","28",false,"3628","Francis",,,,,,,,,
"M000512","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000512.json","John","McKernan","1948-05-20","M","R",,,"407506","15041",,"","",false,"4","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:me/cd:1","ME","1",false,"2301","Rettie",,,,,,,,,
"M000527","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000527.json","Stewart","McKinney","1931-01-30",,"R",,,"407519","13029",,"","",false,"16","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ct/cd:4","CT","4",false,"0904","Brett",,,,,,,,,
"M000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000566.json","John","McMillan","1932-05-09","M","R",,,"407558","15224",,"","",false,"2","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:nc/cd:9","NC","9",false,"3709","Alexander, III",,,,,,,,,
"M000684","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000684.json","Jan","Meyers","1928-07-20","F","R",,,"407669","15225",,"","",false,"2","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ks/cd:3","KS","3",false,"2003",,,,,,,,,,
"M000688","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000688.json","Daniel","Mica","1944-02-04","M","D",,,"407673","14648",,"","",false,"8","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:fl/cd:14","FL","14",false,"1214","Andrew",,,,,,,,,
"M000692","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000692.json","Robert","Michel","1923-03-02","M","R",,,"407676","6455",,"","",false,"30","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:il/cd:18","IL","18",false,"1718","H.",,,,,,,,,
"M000692","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000692.json","Robert","Michel","1923-03-02","M","R",,,"407676","6455",,"","",false,"18","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:il/cd:18","IL","18",false,"1718","H.",,,,,,,,,
"M000702","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000702.json","Barbara","Mikulski","1936-07-20","F","D","SenatorBarb","senatormikulski","300073","14440","/m/0206nm","","https://www.mikulski.senate.gov",false,"10","2017-01-02 13:52:20 -0500","ocd-division/country:us/state:md/cd:3","MD","3",false,"2403","A.","1396","SenatorMikulski",,,,,,,
"M000725","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000725.json","George","Miller","1945-05-17","M","D","AskGeorge","RepGeorgeMiller","400278","14256","/m/013t9y","","http://georgemiller.house.gov",false,"12","2016-06-14 16:32:10 -0400","ocd-division/country:us/state:ca/cd:7","CA","7",false,"0607",,"622","repgeorgemiller",,,,,,,
"M000736","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000736.json","John","Miller","1938-05-23","M","R",,,"407721","15226",,"","",false,"2","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:wa/cd:1","WA","1",false,"5301","Ripin",,,,,,,,,
"M000718","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000718.json","Clarence","Miller","1917-11-01","M","R",,,"407700","11034",,"","",false,"20","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:10","OH","10",false,"3910","E.",,,,,,,,,
"M000794","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000794.json","Norman","Mineta","1931-11-12","M","D",,,"407772","14257",,"","",false,"12","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ca/cd:13","CA","13",false,"0613","Y.",,,,,,,,,
"M000826","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000826.json","Parren","Mitchell","1922-04-29",,"D",,,"407801","13031",,"","",false,"16","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:md/cd:7","MD","7",false,"2407","James",,,,,,,,,
"M000834","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000834.json","Joe","Moakley","1927-04-27","M","D",,,"400600","14039",,"","",false,"14","2013-04-12 20:12:01 -0400","ocd-division/country:us/state:ma/cd:9","MA","9",false,"2509",,,,,,,,,,
"M000842","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000842.json","Guy","Molinari","1928-11-23","M","R",,,"407816","14846",,"","",false,"6","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ny/cd:14","NY","14",false,"3614","Victor",,,,,,,,,
"M000844","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000844.json","Alan","Mollohan","1943-05-14","M","D",,,"400281","15043",,"","",false,"4","2016-05-03 15:22:19 -0400","ocd-division/country:us/state:wv/cd:1","WV","1",false,"5401","B.","8577",,,,,,,,
"M000860","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000860.json","David","Monson","1945-06-20","M","R",,,"407833","15227",,"","",false,"2","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ut/cd:2","UT","2",false,"4902","Smith",,,,,,,,,
"M000865","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000865.json","Sonny","Montgomery","1920-08-05","M","D",,,"407838","11035",,"","",false,"20","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ms/cd:3","MS","3",false,"2803",,,,,,,,,,
"M000881","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000881.json","Jim","Moody","1935-09-02",,"D",,,"407853","15044",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:wi/cd:5","WI","5",false,"5505",,,,,,,,,,
"M000923","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000923.json","William","Moore","1939-10-04","M","R",,,"407894","14259",,"","",false,"12","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:la/cd:6","LA","6",false,"2206","Henson",,,,,,,,,
"M000926","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000926.json","Carlos","Moorhead","1922-05-06","M","R",,,"407899","14040",,"","",false,"14","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622","John",,,,,,,,,
"M000992","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000992.json","Bruce","Morrison","1944-10-08",,"D",,,"407960","15045",,"","",false,"4","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ct/cd:3","CT","3",false,"0903","Andrew",,,,,,,,,
"M000999","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000999.json","Sidney","Morrison","1933-05-13",,"R",,,"407967","14847",,"","",false,"6","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:wa/cd:4","WA","4",false,"5304","Wallace",,,,,,,,,
"M001057","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001057.json","Robert","Mrazek","1945-11-06","M","D",,,"408023","15046",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:3","NY","3",false,"3603","Jan",,,,,,,,,
"M001088","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001088.json","Austin","Murphy","1927-06-17","M","D",,,"408052","14441",,"","",false,"10","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:pa/cd:22","PA","22",false,"4222","John",,,,,,,,,
"M001120","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001120.json","John","Murtha","1932-06-17","M","D",,"JohnMurtha","400286","14072","/m/02_hqc","","",false,"14","2016-06-14 16:32:12 -0400","ocd-division/country:us/state:pa/cd:12","PA","12",false,"4212","P.",,,,,,,,,
"M001130","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001130.json","John","Myers","1927-02-08","M","R",,,"408092","11036",,"","",false,"20","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:in/cd:7","IN","7",false,"1807","T.",,,,,,,,,
"N000009","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000009.json","William","Natcher","1909-09-11","M","D",,,"408103","6845",,"","",false,"34","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ky/cd:2","KY","2",false,"2102","H.",,,,,,,,,
