"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","leadership_role"
"F000450","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000450.json","Virginia","Foxx","1943-06-29","F","R","VirginiaFoxx","repvirginiafoxx","400643","20521","/m/02b5dz","","https://foxx.house.gov",false,"2",1873,3,5,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:nc/cd:5","NC","5",false,"3705",0.16,91.96,8.59,,"1013052","RepVirginiaFoxx","6051","N00026166","https://foxx.house.gov/news/rss.aspx",,
"F000339","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000339.json","Barney","Frank","1940-03-31","M","D",,"barneyfrank","400140","14824","/m/0d0lx0","","",false,"28",1873,75,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ma/cd:4","MA","4",false,"2504",4,97.32,2.68,,,,,,,,
"F000448","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000448.json","Trent","Franks","1957-06-19","M","R","RepTrentFranks",,"400141","20304","/m/024p5b","","https://franks.house.gov/",false,"6",1873,27,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:az/cd:2","AZ","2",false,"0402",1.44,90.77,9.68,,"1003550","TrentFranks","28399","N00006423",,,
"F000372","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000372.json","Rodney","Frelinghuysen","1946-04-29","M","R","USRepRodney","RepFrelinghuysen","400142","29541","/m/03bktp","","https://frelinghuysen.house.gov",false,"14",1873,19,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:11","NJ","11",false,"3411",1.01,88.85,11.71,,"37781","rfrelinghuysen","22177","N00000684",,,
"F000455","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000455.json","Marcia","Fudge","1952-10-29","F","D","RepMarciaFudge","marcialfudge","412327","20941","/m/04n11v9","","https://fudge.house.gov",false,"2",7,0,0,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:oh/cd:11","OH","11",false,"3911",0,100,0,"L.","1030928","RepMarciaLFudge","110640","N00030490",,,
"G000021","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000021.json","Elton","Gallegly","1944-03-07","M","R","eltongallegly24",,"400144","15412","/m/024tft","","",false,"22",1873,95,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:24","CA","24",false,"0624",5.07,96.23,4.35,,"6712",,,,,,
"G000548","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000548.json","Scott","Garrett","1959-07-09","M","R","RepGarrett","repscottgarrett","400145","20336","/m/033f6x","","http://garrett.house.gov",false,"6",1873,30,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:5","NJ","5",false,"3405",1.6,91.69,8.81,,"1003601","repscottgarrett",,,,,
"G000549","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000549.json","Jim","Gerlach","1955-02-25","M","R","JimGerlach","RepJimGerlach","400147","20345","/m/03tnbb","","http://gerlach.house.gov",false,"6",1873,64,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:6","PA","6",false,"4206",3.42,84.92,15.65,,"1003611","RepJimGerlach",,,,,
"G000554","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000554.json","Gabrielle","Giffords","1970-06-08","F","D",,,"412188","20701","/m/0dvl98","","",false,"2",1873,54,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:az/cd:8","AZ","8",false,"0408",2.88,92.3,8.2,,"1021830",,,,,,
"G000180","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000180.json","Wayne","Gilchrest","1946-04-15","M","R",,,"400149","15818",,"","",false,"18",1873,256,6,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:md/cd:1","MD","1",false,"2401",13.67,75.45,25.13,"T.",,,,,,,
"G000555","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000555.json","Kirsten","Gillibrand","1966-12-09","F","D","GillibrandNY","KirstenEGillibrand","412223","20735","/m/0gnfc4","","https://www.gillibrand.senate.gov",false,"2",1873,110,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:20","NY","20",false,"3620",5.87,94.47,6.04,"E.","1022862","SenKirstenGillibrand","65147","N00027658",,,
"G000210","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000210.json","Paul","Gillmor","1939-02-01","M","R",,,"400150","15606",,"","",false,"20",849,12,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:5","OH","5",false,"3905",1.41,86.43,14.32,"E.",,,,,,,
"G000550","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000550.json","Phil","Gingrey","1942-07-10","M","R","RepPhilGingrey","RepPhilGingrey","400151","20319","/m/0255kv","","http://gingrey.house.gov",false,"6",1873,56,7,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:11","GA","11",false,"1311",2.99,92.43,7.97,,"1003565","RepPhilGingrey",,,,,
"G000552","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000552.json","Louie","Gohmert","1953-08-18","M","R","RepLouieGohmert","GohmertTX01","400651","20527","/m/0490h9","","https://gohmert.house.gov",false,"4",1873,114,26,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:tx/cd:1","TX","1",false,"4801",6.09,92.19,8.22,,"1011394","50375006903","50029","N00026148","https://gohmert.house.gov/news/rss.aspx",,
"G000544","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000544.json","Charlie","Gonzalez","1945-05-05","M","D","TX20CharlieG",,"400152","29943","/m/03jsbn","","",false,"10",1873,50,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:20","TX","20",false,"4820",2.67,98.16,2.4,,,,,,,,
"G000280","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000280.json","Virgil","Goode","1946-10-17","M","R",,,"400153","29767",,"","",false,"12",1873,50,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:va/cd:5","VA","5",false,"5105",2.67,92.27,8.29,"H.",,,,,,,
"G000289","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000289.json","Robert","Goodlatte","1952-09-22","M","R","RepGoodlatte","RepBobGoodlatte","400154","39308","/m/0284s7","","https://goodlatte.house.gov",false,"16",1873,10,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:va/cd:6","VA","6",false,"5106",0.53,95.25,5.3,"W.","27025","BobGoodlatte","27116","N00009154",,,
"G000309","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000309.json","Bart","Gordon","1949-01-24","M","D",,"repbartgordon","400155","15216","/m/03tm06","","",false,"24",1873,89,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tn/cd:6","TN","6",false,"4706",4.75,93.97,6.55,,"5452",,,,,,
"G000377","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000377.json","Kay","Granger","1943-01-18","F","R","RepKayGranger","RepKayGranger","400157","29762","/m/03tndx","","https://kaygranger.house.gov",false,"12",1873,121,2,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:12","TX","12",false,"4812",6.46,95.95,4.57,,"45709","RepKayGranger","334","N00008799",,,
"G000546","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000546.json","Sam","Graves","1963-11-07","M","R","RepSamGraves",,"400158","20124","/m/03tnfy","","https://graves.house.gov",false,"8",1873,78,3,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:mo/cd:6","MO","6",false,"2906",4.16,93.29,7.29,,"89873","118514606128","9425","N00013323","https://graves.house.gov/rss.xml",,
"G000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000410.json","Gene","Green","1947-10-17","M","D","RepGeneGreen","RepGeneGreen","400160","39304","/m/03v12k","","https://green.house.gov",false,"16",1873,70,8,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:29","TX","29",false,"4829",3.74,95.95,4.56,,"26156","RepGeneGreen","27100","N00005870",,,
"G000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000553.json","Al","Green","1947-09-01","M","D","RepAlGreen","RepAlGreen","400653","20529","/m/02kn0_","","https://algreen.house.gov",false,"4",1873,38,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:9","TX","9",false,"4809",2.03,99.11,1.44,,"1012969","repalgreen","49680","N00026686","https://algreen.house.gov/rss.xml",,
"G000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000551.json","Raúl","Grijalva","1948-02-19","M","D","RepraulGrijalva","raulgrijalvaaz07","400162","20305","/m/024s1z","","https://grijalva.house.gov",false,"6",1873,92,4,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:7","AZ","7",false,"0407",4.91,98.01,2.51,"M.","1003551","Rep.Grijalva","28253","N00025284",,,
"G000535","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000535.json","Luis","Gutiérrez","1953-12-10","M","D","RepGutierrez","repluisgutierrez","400163","29348","/m/0256d5","","https://gutierrez.house.gov",false,"16",1873,279,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:4","IL","4",false,"1704",14.9,98.02,2.55,"V.","23476","RepGutierrez","26841","N00004874",,,
"H001039","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001039.json","John","Hall","1948-07-23","M","D",,"RepJohnHall","412222","20734","/m/0bf27d","","",false,"2",1873,21,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:19","NY","19",false,"3619",1.12,98.13,2.41,,"1022042",,,,,,
"H000067","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000067.json","Ralph","Hall","1923-05-03","M","R","RalphHallPress",,"400165","94828","/m/026cww","","http://ralphhall.house.gov",false,"28",1873,45,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:4","TX","4",false,"4804",2.4,94.7,5.86,"M.","7354","6311458773",,,,,
"H001040","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001040.json","Phil","Hare","1949-02-21","M","D",,"philhareil17","412204","20716",,"","",false,"2",1873,29,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:17","IL","17",false,"1717",1.55,98.68,1.87,,"1021566",,,,,,
"H000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000213.json","Jane","Harman","1945-06-28","F","D",,,"400166","29318","/m/023v__","","",false,"14",1873,123,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:36","CA","36",false,"0636",6.57,97.39,3.07,,"16717",,,,,,
"H000323","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000323.json","J. Dennis","Hastert","1942-01-02","M","R",,,"400169","15416",,"","",false,"22",1122,294,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:14","IL","14",false,"1714",26.2,91.08,9.42,,,,,,,,
"H000324","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000324.json","Alcee","Hastings","1936-09-05","M","D","RepHastingsFL","RepAlceeHastings","400170","29337","/m/02534d","","https://alceehastings.house.gov",false,"16",1873,114,1,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:fl/cd:23","FL","23",false,"1223",6.09,98.44,2.08,"L.","1858","95696782238","26798","N00002884","https://alceehastings.house.gov/news/rss.aspx",,
"H000329","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000329.json","Doc","Hastings","1941-02-07","M","R","DocHastings","RepDocHastings","400171","29580","/m/02592l","","http://hastings.house.gov",false,"14",1873,68,9,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wa/cd:4","WA","4",false,"5304",3.63,95.79,4.66,,"31324","RepDocHastings",,,,,
"H001029","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001029.json","Robin","Hayes","1945-08-14","M","R",,,"400172","29929",,"","",false,"10",1873,76,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nc/cd:8","NC","8",false,"3708",4.06,92.5,8.07,"C.",,,,,,,
"H001041","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001041.json","Dean","Heller","1960-05-10","M","R","SenDeanHeller","SenDeanHeller","412218","20730","/m/0g92xz","","https://www.heller.senate.gov/public",false,"2",1873,30,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nv/cd:2","NV","2",false,"3202",1.6,93.41,7.15,,"1012368","SenDeanHeller","2291","N00027522",,,
"H001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001036.json","Jeb","Hensarling","1957-05-29","M","R","RepHensarling","repjebhensarling","400175","20352","/m/0h23n6","","https://hensarling.house.gov",false,"6",1873,32,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:5","TX","5",false,"4805",1.71,91.22,9.33,,"1003619","RepHensarling","49827","N00024922",,,
"H000528","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000528.json","Wally","Herger","1945-05-20","M","R",,"RepWallyHerger","400176","15419",,"","",false,"22",1873,85,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:2","CA","2",false,"0602",4.54,94.48,6.09,,"12557",,,,,,
"H001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001037.json","Stephanie","Herseth Sandlin","1970-12-03","F","D",,"hersethsandlin","400443","20349","/m/033q5z","","",false,"6",1873,21,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:sd/cd:1","SD","At-Large",true,"4600",1.12,94.13,6.42,,"22061",,,,,,
"H001038","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001038.json","Brian","Higgins","1959-10-06","M","D","RepBrianHiggins","CongressmanHiggins","400641","20519","/m/04fc7g","","https://higgins.house.gov",false,"2",1873,134,0,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:ny/cd:27","NY","27",false,"3627",7.15,98.89,1.58,,"1013050","RepBrianHiggins","23127","N00027060","https://higgins.house.gov/rss.xml",,
"H001030","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001030.json","Baron","Hill","1953-06-23","M","D",,"CongressmanBaronHill","400177","29914",,"","",false,"2",1873,40,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:in/cd:9","IN","9",false,"1809",2.14,87.32,13.18,"P.","12259",,,,,,
"H000627","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000627.json","Maurice","Hinchey","1938-10-27","M","D","mauricehinchey",,"400178","29380",,"","",false,"16",1873,75,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:22","NY","22",false,"3622",4,97.29,3.28,"D.","26164",,,,,,
"H000636","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000636.json","Rubén","Hinojosa","1940-08-20","M","D","USRepRHinojosa","RepRubenHinojosa","400179","29763","/m/03fvy5","","http://hinojosa.house.gov",false,"12",1873,221,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:15","TX","15",false,"4815",11.8,98.28,2.21,,"45743","CongressmanRubenHinojosa",,,,,
"H001042","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001042.json","Mazie","Hirono","1947-11-03","F","D","MazieHirono","CongresswomanHirono","412200","20713","/m/0357cd","","https://www.hirono.senate.gov",false,"2",1873,27,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:hi/cd:2","HI","2",false,"1502",1.44,98.41,2.03,"K.","91216","senatorhirono","1677","N00028139","https://www.hirono.senate.gov/rss/feeds/",,
"H000666","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000666.json","David","Hobson","1936-10-17","M","R",,,"400180","15819",,"","",false,"18",1873,71,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:7","OH","7",false,"3907",3.79,90.98,9.59,"Lee",,,,,,,
"H001043","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001043.json","Paul","Hodes","1951-03-21","M","D","PaulHodes",,"412220","20732",,"","",false,"2",1873,29,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nh/cd:2","NH","2",false,"3302",1.55,98.51,2.04,"W.","1018918",,,,,,
"H000676","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000676.json","Peter","Hoekstra","1953-10-30","M","R","petehoekstra","HoekstraPress","400182","29361","/m/02d43z","","",false,"16",1873,48,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:2","MI","2",false,"2602",2.56,94.03,6.48,,"26490",,,,,,
"H000712","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000712.json","Tim","Holden","1957-03-05","M","D","RepTimHolden",,"400183","29396","/m/02608m","","",false,"16",1873,68,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:17","PA","17",false,"4217",3.63,96.18,4.33,,"29611",,,,,,
"H001032","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001032.json","Rush","Holt","1948-10-15","M","D",,"RushHolt","400184","29923","/m/0g6t4q","","http://holt.house.gov",false,"10",1873,28,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:12","NJ","12",false,"3412",1.49,97.8,2.75,,"57967",,,,,,
"H001034","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001034.json","Michael","Honda","1941-06-27","M","D","RepMikeHonda","RepMikeHonda","400185","20103","/m/021yd1","","https://honda.house.gov",false,"8",1873,121,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:15","CA","15",false,"0615",6.46,97.63,2.72,"M.","85565","RepMikeHonda",,,,,
"H000762","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000762.json","Darlene","Hooley","1939-04-04","F","D",,,"400186","29750",,"","",false,"12",1873,173,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:or/cd:5","OR","5",false,"4105",9.24,98.33,2.15,,,,,,,,
"H000874","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000874.json","Steny","Hoyer","1939-06-14","M","D","LeaderHoyer","LeaderHoyer","400189","14873","/m/025k5p","","https://hoyer.house.gov",false,"28",1873,21,0,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:md/cd:5","MD","5",false,"2405",1.12,98.79,1.76,"H.","1919","WhipHoyer","26890","N00001821",,,
"H000948","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000948.json","Kenny","Hulshof","1958-05-22","M","R",,,"400190","29737",,"","",false,"12",1873,338,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mo/cd:9","MO","9",false,"2909",18.05,93.83,6.77,"C.",,,,,,,
"H000981","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000981.json","Duncan","Hunter","1948-05-31","M","R",,,"400191","14835",,"","",false,"28",1873,455,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:52","CA","52",false,"0652",24.29,94.27,6.31,"L.",,,,,,,
"I000023","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000023.json","Bob","Inglis","1959-10-11","M","R","bobinglis","CongressmanInglis","400649","39300","/m/04dvtm","","",false,"10",1873,20,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:sc/cd:4","SC","4",false,"4504",1.07,91.94,8.61,,"26441",,,,,,
"I000026","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000026.json","Jay","Inslee","1951-02-09","M","D","JayInslee","jayinslee","400193","39311","/m/025bdx","","",false,"10",1873,46,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wa/cd:1","WA","1",false,"5301",2.46,98.55,2,,"26139",,,,,,
"I000057","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000057.json","Steve","Israel","1958-05-30","M","D","RepSteveIsrael","repsteveisrael","400195","20129","/m/03v3c9","","http://israel.house.gov",false,"8",1873,55,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:2","NY","2",false,"3602",2.94,99.05,1.51,,"87911","RepSteveIsrael",,,,,
"I000056","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000056.json","Darrell","Issa","1953-11-01","M","R","DarrellIssa","repdarrellissa","400196","20107","/m/01r7wc","","https://issa.house.gov",false,"8",1873,79,2,"2021-03-02 02:35:39 -0500","ocd-division/country:us/state:ca/cd:49","CA","49",false,"0649",4.22,94.77,5.8,,"90066","darrellissa","16553","N00007017",,,
"J000283","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000283.json","Jesse","Jackson","1965-03-11","M","D","RepJJJr","JesseJrTube","400198","29585","/m/0255y7","","",false,"14",1873,0,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:2","IL","2",false,"1702",0,98.48,2.06,"L.","39073",,,,,"Jr.",
"J000032","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000032.json","Sheila","Jackson Lee","1950-01-12","F","D","JacksonLeeTX18","TX18SJL","400199","29573","/m/02fj6h","","https://jacksonlee.house.gov",false,"14",1873,98,2,"2021-03-02 02:35:39 -0500","ocd-division/country:us/state:tx/cd:18","TX","18",false,"4818",5.23,97.94,2.57,,"36819","CongresswomanSheilaJacksonLee","21692","N00005818","https://jacksonlee.house.gov/rss.xml",,
"J000070","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000070.json","William","Jefferson","1947-03-14","M","D",,,"400201","15821",,"","",false,"18",1873,191,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:la/cd:2","LA","2",false,"2202",10.2,98.31,2.17,"J.",,,,,,,
"J000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000287.json","Bobby","Jindal","1971-06-10","M","R",,,"400634","20512",,"","",false,"4",1186,398,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:la/cd:1","LA","1",false,"2201",33.56,84.47,16.32,,,,,,,,
"J000126","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000126.json","Eddie","Johnson","1935-12-03","F","D","RepEBJ","RepEddieBJohnson","400204","39305","/m/03tn1w","","https://ebjohnson.house.gov",false,"16",1873,258,1,"2021-03-02 02:35:40 -0500","ocd-division/country:us/state:tx/cd:30","TX","30",false,"4830",13.77,97.92,2.64,"Bernice","23352","CongresswomanEBJtx30","27098","N00008122","https://ebjohnson.house.gov/rss.xml",,
"J000174","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000174.json","Sam","Johnson","1930-10-11","M","R","SamsPressShop","RepSamJohnson","400206","29143","/m/02_21s","","https://samjohnson.house.gov",false,"18",1873,200,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:3","TX","3",false,"4803",10.68,93.01,7.48,,"18711","RepSamJohnson","27079","N00008028",,,
"J000288","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000288.json","Hank","Johnson","1954-10-02","M","D","RepHankJohnson","RepHankJohnson","412199","20712","/m/0flgyy","","https://hankjohnson.house.gov",false,"2",1873,71,0,"2021-03-02 02:35:40 -0500","ocd-division/country:us/state:ga/cd:4","GA","4",false,"1304",3.79,98.76,1.8,,"1020576","115356957005","68070","N00027848","https://hankjohnson.house.gov/rss.xml",,
"J000285","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000285.json","Timothy","Johnson","1946-07-23","M","R","RepTimJohnson","RepTimVJohnson","400207","20116",,"","",false,"8",1873,181,7,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:15","IL","15",false,"1715",9.66,79.44,21.17,"V.","1020365",,,,,,
"J000255","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000255.json","Walter","Jones","1943-02-10","M","R","RepWalterJones","RepWalterJones","400209","29546","/m/03g_r5","","https://jones.house.gov",false,"14",1873,76,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nc/cd:3","NC","3",false,"3703",4.06,82.15,18.43,"B.","36693","15083070102","21785","N00002299","https://jones.house.gov/rss.xml",,
"J000284","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000284.json","Stephanie","Jones","1949-09-10","F","D",,,"400208","29930",,"","",false,"10",1751,245,7,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:11","OH","11",false,"3911",13.99,97.7,2.9,"Tubbs",,,,,,,
"J000289","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000289.json","Jim","Jordan","1964-02-17","M","R","Jim_Jordan","RepJimJordan","412226","20738","/m/04l4x5","","https://jordan.house.gov",false,"2",1873,22,2,"2021-03-02 02:35:40 -0500","ocd-division/country:us/state:oh/cd:4","OH","4",false,"3904",1.17,92.55,8,,"1022879","repjimjordan","8158","N00027894",,,
"K000365","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000365.json","Steve","Kagen","1949-12-12","M","D",,"CongressmanKagen","412240","20751","/m/026f_6w","","",false,"2",1873,40,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wi/cd:8","WI","8",false,"5508",2.14,97.67,2.88,,"1021765",,,,,,
"K000008","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000008.json","Paul","Kanjorski","1937-04-02","M","D",,"CongressmanKanjorski","400210","15220","/m/03tv7x","","",false,"24",1873,84,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:11","PA","11",false,"4211",4.48,96.65,3.92,"E.","5974",,,,,,
"K000009","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000009.json","Marcy","Kaptur","1946-06-17","F","D","RepMarcyKaptur","USRepMarcyKaptur","400211","15029","/m/039s3l","","https://kaptur.house.gov",false,"26",1873,69,2,"2021-03-02 02:35:40 -0500","ocd-division/country:us/state:oh/cd:9","OH","9",false,"3909",3.68,97.08,3.43,,"1458","RepresentativeMarcyKaptur","27016","N00003522","https://kaptur.house.gov/rss.xml",,
"K000361","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000361.json","Ric","Keller","1964-09-05","M","R",,,"400212","20112",,"","",false,"8",1873,77,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:8","FL","8",false,"1208",4.11,94.04,6.47,,,,,,,,
"K000113","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000113.json","Patrick","Kennedy","1967-07-14","M","D",,"RepPatrickKennedy","400215","29564","/m/0202g7","","",false,"14",1873,97,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ri/cd:1","RI","1",false,"4401",5.18,99.37,1.14,"J.","17987",,,,,,
"K000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000172.json","Dale","Kildee","1929-09-16","M","D","dalekildee",,"400216","14430",,"","",false,"32",1873,1,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:5","MI","5",false,"2605",0.05,98.75,1.79,"E.","6743",,,,,,
"K000180","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000180.json","Carolyn","Kilpatrick","1945-06-25","F","D","RepKilpatrick","repkilpatrick","400217","29733","/m/03l91q","","",false,"12",1873,102,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:13","MI","13",false,"2613",5.45,98.51,2.01,"Cheeks",,,,,,,
"K000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000188.json","Ron","Kind","1963-03-16","M","D","RepRonKind","RepRonKind","400218","29769","/m/024ty6","","https://kind.house.gov",false,"12",1873,58,1,"2021-03-02 02:35:41 -0500","ocd-division/country:us/state:wi/cd:3","WI","3",false,"5503",3.1,97.37,3.19,,"45870","repronkind","630","N00004403","https://kind.house.gov/rss.xml",,
